route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
BRDB-4279,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4280,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4281,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4287,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRDB-4288,BRDB,"Brisbane City - Doomben",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/doomben-line,A54399,FFFFFF
BRFG-4200,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4205,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4206,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4207,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4229,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4230,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4241,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4242,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4245,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4246,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4265,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4266,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4267,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4278,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4279,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4280,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4281,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4287,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRFG-4288,BRFG,"Brisbane City - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
BRGY-4200,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4205,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4206,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4207,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4241,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4242,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4245,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4246,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4265,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4266,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4267,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4278,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4279,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4280,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4281,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4287,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRGY-4288,BRGY,"Brisbane City - Gympie North",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRIP-4200,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4205,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4206,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4207,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4229,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4230,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4241,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4242,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4245,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4246,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4265,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4266,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4267,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4278,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4279,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4280,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4281,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4287,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRIP-4288,BRIP,"Brisbane City - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRNA-4200,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRNA-4205,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRNA-4241,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRNA-4242,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRNA-4265,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRNA-4266,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRNA-4267,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRNA-4287,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRNA-4288,BRNA,"Brisbane City - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
BRRP-4200,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4205,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4206,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4207,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4241,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4242,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4245,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4246,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4265,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4266,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4267,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4278,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4279,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4280,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4281,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4287,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRP-4288,BRRP,"Brisbane City - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
BRRW-4200,BRRW,"Brisbane City - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRRW-4205,BRRW,"Brisbane City - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRRW-4241,BRRW,"Brisbane City - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRRW-4242,BRRW,"Brisbane City - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRRW-4265,BRRW,"Brisbane City - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRRW-4266,BRRW,"Brisbane City - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRRW-4267,BRRW,"Brisbane City - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRRW-4287,BRRW,"Brisbane City - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRRW-4288,BRRW,"Brisbane City - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
BRSH-4200,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4205,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4206,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4207,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4241,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4242,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4245,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4246,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4265,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4266,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4267,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4278,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4279,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4280,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4281,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4287,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSH-4288,BRSH,"Brisbane City - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/shorncliffe-line,00467F,FFFFFF
BRSP-4200,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4205,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4207,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4229,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4230,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4241,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4242,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4246,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4265,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4266,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4267,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4279,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4281,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4287,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRSP-4288,BRSP,"Brisbane City - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
BRVL-4200,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-4205,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-4206,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-4207,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-4229,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-4230,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-4241,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-4242,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-4287,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
BRVL-4288,BRVL,"Brisbane City - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/gold-coast-line,FFC425,000000
CABR-4200,CABR,"Caboolture - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-4205,CABR,"Caboolture - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-4241,CABR,"Caboolture - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-4242,CABR,"Caboolture - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-4265,CABR,"Caboolture - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-4266,CABR,"Caboolture - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-4267,CABR,"Caboolture - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-4287,CABR,"Caboolture - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CABR-4288,CABR,"Caboolture - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4200,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4205,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4206,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4207,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4241,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4242,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4245,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4246,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4265,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4266,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4267,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4278,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4279,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4280,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4281,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4287,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CAIP-4288,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-4200,CARW,"Caboolture - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-4205,CARW,"Caboolture - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-4241,CARW,"Caboolture - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-4242,CARW,"Caboolture - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-4265,CARW,"Caboolture - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-4266,CARW,"Caboolture - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-4267,CARW,"Caboolture - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-4287,CARW,"Caboolture - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CARW-4288,CARW,"Caboolture - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,008752,FFFFFF
CASP-4200,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,1578BE,FFFFFF
CASP-4205,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,1578BE,FFFFFF
CASP-4207,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,1578BE,FFFFFF
CASP-4241,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,1578BE,FFFFFF
CASP-4242,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,1578BE,FFFFFF
CASP-4246,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/caboolture-line,1578BE,FFFFFF
